,position,Pref,P1,P2
0,0.0,0.0007584071196,1.3148316780000002e-07,7.870042537000001e-05
1,0.999969482421875,0.0007576406062,1.316990079e-07,8.250277243e-05
2,1.999969482421875,0.0007567886845,1.319057644e-07,8.830186053e-05
3,3.0,0.000758543343,1.317739814e-07,9.640665666e-05
4,4.0,0.000760944467,1.318466914e-07,0.0001067481398
5,4.999969482421875,0.0007639204791,1.3205343660000001e-07,0.0001190044043
6,6.0,0.0007661946117,1.319466589e-07,0.0001330235766
7,7.0,0.0007644145517,1.318625935e-07,0.000148578477
8,7.999969482421875,0.0007613208143999999,1.3202163129999999e-07,0.00016577587530000002
9,9.0,0.0007581531651,1.31837605e-07,0.0001842386423
10,9.999969482421875,0.0007552949070999999,1.319989096e-07,0.0002043098384
11,10.999969482421875,0.0007562691928000001,1.322783745e-07,0.0002267187012
12,12.0,0.0007568394765000001,1.32298821e-07,0.0002504133969
13,12.999969482421875,0.0007629207859999999,1.323669777e-07,0.0002796194312
14,13.999969482421875,0.0007629115427,1.3263507559999997e-07,0.0003090412938
15,15.0,0.0007626922277999999,1.3221020639999998e-07,0.00033914922980000006
16,15.999969482421875,0.0007584579288999999,1.3216931339999997e-07,0.0003686892303999999
17,16.999969482421875,0.0007569918524,1.3213977890000001e-07,0.0004005759721
18,17.99993896484375,0.0007553941687000001,1.3190121419999998e-07,0.0004329738731
19,18.99993896484375,0.0007567471242,1.3217158140000002e-07,0.0004708353954
20,19.999969482421875,0.0007576775562999999,1.319103064e-07,0.0005105188932
21,20.99993896484375,0.0007621888886999999,1.321011495e-07,0.000550602225
22,21.99993896484375,0.0007621381082,1.3232381379999998e-07,0.0005933117294999999
23,22.999969482421875,0.0007623135753,1.3241923540000003e-07,0.0006344764318
24,23.99993896484375,0.0007585687332,1.318648655e-07,0.0006748778222
25,24.99993896484375,0.0007558490092,1.321352286e-07,0.000717416947
26,25.999908447265625,0.0007546946116000001,1.3186259759999999e-07,0.0007616099435999999
27,26.99993896484375,0.0007542836595,1.318444262e-07,0.000805771112
28,27.99993896484375,0.0007561376083999999,1.3169900800000002e-07,0.0008577245054
29,28.999908447265625,0.0007578738090999999,1.3173990960000002e-07,0.0009101731586
30,29.99993896484375,0.0007595014817,1.319557442e-07,0.0009592800167
31,30.99993896484375,0.0007604273094,1.3234198939999997e-07,0.001020370552
32,31.999908447265625,0.0007607851585000001,1.328736346e-07,0.0010637606140000001
33,32.99993896484375,0.0007562645828000002,1.321534071e-07,0.0011091508340000003
34,33.999908447265625,0.0007543506102000001,1.3215340999999998e-07,0.001160132408
35,34.999908447265625,0.0007548262015000001,1.3144000079999998e-07,0.001215228078
36,35.999908447265625,0.0007556412135999999,1.3229654730000002e-07,0.001269619003
37,36.9998779296875,0.0007558951969,1.339823668e-07,0.0013254873930000001
38,37.999908447265625,0.0007600856014000001,1.340232672e-07,0.001388174577
39,38.999908447265625,0.0007612122804,1.3273958929999999e-07,0.001445679448
40,39.9998779296875,0.0007602379948,1.338869425e-07,0.001500184136
41,40.999908447265625,0.0007592290465,1.3331666790000002e-07,0.001555120607
42,41.9998779296875,0.0007553156875,1.3266688069999999e-07,0.0016045566090000002
43,42.9998779296875,0.0007542305743,1.3325987559999998e-07,0.0016574929709999998
44,43.999908447265625,0.0007540597173000001,1.339937258e-07,0.0017148160040000003
45,44.9998779296875,0.0007573727868,1.3294406510000002e-07,0.0017782304669999999
46,45.9998779296875,0.0007599909383000001,1.331530895e-07,0.0018389628970000003
47,46.999908447265625,0.0007612930962000001,1.328963564e-07,0.0018968996950000001
48,47.9998779296875,0.0007605796797,1.3296451430000002e-07,0.0019508133069999999
49,48.9998779296875,0.0007593975983,1.326350727e-07,0.0020024996010000002
50,49.999847412109375,0.0007559875317,1.33293949e-07,0.002049594466
51,50.9998779296875,0.0007534825243,1.3276912369999998e-07,0.002099371424
52,51.9998779296875,0.0007548262133,1.331530882e-07,0.0021549670950000003
53,52.999847412109375,0.0007545699422999999,1.329599656e-07,0.002207607914
54,53.9998779296875,0.0007564077269,1.334870688e-07,0.0022664992619999998
55,54.9998779296875,0.0007565554871,1.3303722e-07,0.0023174127100000002
56,55.999847412109375,0.0007603488105,1.34770748e-07,0.0023813044639999998
57,56.999847412109375,0.000757783756,1.332326122e-07,0.002423398965
58,57.99981689453125,0.0007563800377,1.3355069090000002e-07,0.002468743734
59,58.999847412109375,0.0007536210294,1.333598434e-07,0.002510701819
60,59.999847412109375,0.0007520926186,1.336892808e-07,0.0025541146499999997
61,60.99981689453125,0.0007527344743,1.332848599e-07,0.002602937027
62,61.9998779296875,0.0007538980979,1.3345072169999998e-07,0.0026526911639999998
63,62.999847412109375,0.0007593491055,1.3297814549999999e-07,0.0027119007649999997
64,63.99981689453125,0.0007624267252,1.334120995e-07,0.0027648144879999998
65,64.99984741210938,0.0007567309774999999,1.3392784419999999e-07,0.0027880890750000002
66,65.99981689453125,0.0007532862479999999,1.3357340980000002e-07,0.0028149095359999996
67,66.9998779296875,0.0007526767441,1.3325305449999997e-07,0.002852821769
68,67.99984741210938,0.0007503841422,1.3364838059999998e-07,0.0028835744609999998
69,68.99981689453125,0.0007517809629999999,1.332825889e-07,0.0029224187129999997
70,69.99984741210938,0.0007548839435,1.335779558e-07,0.002969286312
71,70.99981689453125,0.0007563361549,1.330644892e-07,0.0030085624200000003
72,71.99984741210938,0.0007578391757,1.3332348899999998e-07,0.003045929245
73,72.99981689453125,0.0007602749100999999,1.330372185e-07,0.00308718274
74,73.99978637695312,0.0007567148072,1.333961989e-07,0.0031024795039999997
