,position,Pref,P1,P2
0,0.0,0.0007513861288,4.633588906e-05,1.469405574e-07
1,0.999969482421875,0.0007475073971999999,4.553869222e-05,1.4685427060000002e-07
2,1.999969482421875,0.0007449308179000001,4.4955117120000004e-05,1.469019579e-07
3,3.0,0.0007435432403,4.427545682e-05,1.465295199e-07
4,4.0,0.0007465838922,4.385232424e-05,1.4682701849999998e-07
5,4.999969482421875,0.0007471056654999999,4.3280386679999996e-05,1.4645458300000002e-07
6,6.0,0.0007477152046000001,4.250487252e-05,1.469292086e-07
7,7.0,0.0007512429963,4.194069481000001e-05,1.4687016389999998e-07
8,7.999969482421875,0.0007493775164,4.102550556e-05,1.470245962e-07
9,9.0,0.0007450162491,4.0073570199999996e-05,1.46715746e-07
10,9.999969482421875,0.0007402024407,3.909675905e-05,1.4675208040000002e-07
11,10.999969482421875,0.0007412483333,3.834589151e-05,1.464977302e-07
12,12.0,0.0007426797645,3.767193666000001e-05,1.4679295790000002e-07
13,12.999969482421875,0.000746710878,3.708356961e-05,1.468429104e-07
14,13.999969482421875,0.0007505827002,3.64463598e-05,1.46967821e-07
15,15.0,0.0007513215066,3.562223101e-05,1.468202017e-07
16,15.999969482421875,0.0007477221312,3.468216492e-05,1.4669075639999997e-07
17,16.999969482421875,0.0007436586833999999,3.3580055610000004e-05,1.465726768e-07
18,17.99993896484375,0.0007396183267,3.248228606e-05,1.467543442e-07
19,18.99993896484375,0.0007400477712000001,3.1631225650000004e-05,1.4684973300000003e-07
20,19.999969482421875,0.0007409297162,3.084886412e-05,1.4671573880000002e-07
21,20.99993896484375,0.0007449862314000001,3.010940965e-05,1.4676116120000002e-07
22,21.99993896484375,0.0007474589163,2.9298062690000004e-05,1.4663171139999998e-07
23,22.999969482421875,0.0007495853060999999,2.8478043169999995e-05,1.467134722e-07
24,23.99993896484375,0.0007481885025,2.7487081570000005e-05,1.4656358469999998e-07
25,24.99993896484375,0.000743060722,2.6427195549999997e-05,1.4696327210000002e-07
26,25.999908447265625,0.0007412921986,2.5468185769999997e-05,1.469087706e-07
27,26.99993896484375,0.000740761176,2.451396795e-05,1.4700415249999998e-07
28,27.99993896484375,0.0007405095036,2.3585542110000003e-05,1.4683609919999998e-07
29,28.999908447265625,0.0007422249357,2.2807287319999997e-05,1.469110417e-07
30,29.99993896484375,0.0007450046775,2.2071027709999997e-05,1.468406437e-07
31,30.99993896484375,0.0007462306472,2.119509244e-05,1.4719037279999997e-07
32,31.999908447265625,0.0007469510019999999,2.0316875270000002e-05,1.470677346e-07
33,32.99993896484375,0.0007392927828999999,1.9235764920000002e-05,1.471926423e-07
34,33.999908447265625,0.0007346867815999999,1.823521671e-05,1.465567735e-07
35,34.999908447265625,0.0007347883772999999,1.7410860169999997e-05,1.469223972e-07
36,35.999908447265625,0.0007355964452,1.6582624989999998e-05,1.467520775e-07
37,36.9998779296875,0.0007402440123999999,1.5810760839999997e-05,1.4705410930000002e-07
38,37.999908447265625,0.0007436078915,1.5081347919999998e-05,1.4704048679999997e-07
39,38.999908447265625,0.0007455449667,1.439940569e-05,1.471426772e-07
40,39.9998779296875,0.0007461798668,1.3586689690000001e-05,1.46908772e-07
41,40.999908447265625,0.0007404794800000001,1.272376322e-05,1.469814463e-07
42,41.9998779296875,0.0007344674552,1.1893017470000001e-05,1.468497245e-07
43,42.9998779296875,0.0007343566336000001,1.114922596e-05,1.4715403139999998e-07
44,43.999908447265625,0.0007324934589,1.042004033e-05,1.473629608e-07
45,44.9998779296875,0.0007347214210000001,9.747455623999999e-06,1.474537981e-07
46,45.9998779296875,0.0007389695617,9.100470288e-06,1.4710861489999998e-07
47,46.999908447265625,0.0007434508937,8.501752473e-06,1.4688606729999997e-07
48,47.9998779296875,0.0007381591887000001,7.805570475000002e-06,1.471790169e-07
49,48.9998779296875,0.0007369447676000001,7.20945236e-06,1.47231246e-07
50,49.999847412109375,0.0007332507228,6.611145001e-06,1.475264724e-07
51,50.9998779296875,0.0007301315723,6.037146612e-06,1.473198096e-07
52,51.9998779296875,0.0007319370399999999,5.545766907999999e-06,1.473833947e-07
53,52.999847412109375,0.0007334238734000001,5.034935475e-06,1.471245084e-07
54,53.9998779296875,0.0007370578881,4.557603096e-06,1.475923269e-07
55,54.9998779296875,0.0007376974331,4.104556866e-06,1.474061122e-07
56,55.999847412109375,0.0007407057624,3.690414201999999e-06,1.476945214e-07
57,56.999847412109375,0.0007373511151,3.2806955909999996e-06,1.4746289020000002e-07
58,57.99981689453125,0.000734596746,2.904589883e-06,1.469269377e-07
59,58.999847412109375,0.0007324057108,2.5565557959999995e-06,1.473402521e-07
60,59.999847412109375,0.0007303439837,2.24270491e-06,1.4732208480000003e-07
61,60.99981689453125,0.0007364714576999999,1.966799823e-06,1.4753327949999998e-07
62,61.9998779296875,0.0007386648038,1.7155230930000002e-06,1.472516842e-07
63,62.999847412109375,0.0007373441768,1.5050880739999997e-06,1.4727439169999998e-07
64,63.99981689453125,0.0007368316349999999,1.3019961329999998e-06,1.4692466550000003e-07
65,64.99984741210938,0.0007350608007999999,1.1328591990000001e-06,1.472925617e-07
66,65.99981689453125,0.0007307872757999999,1.0002769722e-06,1.474560719e-07
67,66.9998779296875,0.0007336039796999999,9.03937979e-07,1.4704503009999998e-07
68,67.99984741210938,0.0007350908185999999,8.376797042e-07,1.4719945089999997e-07
69,68.99981689453125,0.0007371710321,8.032566426e-07,1.469587316e-07
70,69.99984741210938,0.0007412783276999999,8.016639583e-07,1.471812808e-07
