,position,Pref,P1,P2
0,0.0,0.00048268180690000005,2.979321353e-07,4.676989391e-07
1,0.999969482421875,0.00048370691079999996,2.9837517e-07,4.6134710490000005e-07
2,1.999969482421875,0.00048336751930000004,2.979957399e-07,4.5457283879999996e-07
3,3.0,0.0004823655181000001,2.980820681e-07,4.5358951889999995e-07
4,4.0,0.00048314586460000003,2.980116534e-07,4.525471523e-07
5,4.999969482421875,0.00048416866340000007,2.9787079269999996e-07,4.5328748130000004e-07
6,6.0,0.0004840116743,2.984546996e-07,4.531557693e-07
7,7.0,0.0004824324685,2.981002666e-07,4.5870596919999994e-07
8,7.999969482421875,0.0004823193448,2.984501463e-07,4.664930685e-07
9,9.0,0.00048182526079999994,2.979071413e-07,4.766737504e-07
10,9.999969482421875,0.00048246479690000003,2.9908175649999997e-07,4.860414208e-07
11,10.999969482421875,0.00048356837950000003,2.985160223e-07,4.950048833e-07
12,12.0,0.00048327747489999997,2.98875014e-07,5.035118533e-07
13,12.999969482421875,0.00048332596199999995,2.988681956e-07,5.144623969e-07
14,13.999969482421875,0.0004833836982,2.9864327739999994e-07,5.265302491e-07
15,15.0,0.00048347603000000003,2.981138919e-07,5.397267442999999e-07
16,15.999969482421875,0.000483427543,2.957782869e-07,5.525962309e-07
17,16.999969482421875,0.00048320821939999996,2.981547879e-07,5.649002617e-07
18,17.99993896484375,0.00048273722070000006,2.864244579e-07,5.496212849000001e-07
19,18.99993896484375,0.00048165672349999994,2.986796147e-07,5.817325417000001e-07
20,19.999969482421875,0.0004819914961,2.990158806e-07,5.898920733e-07
21,20.99993896484375,0.0004823816765999999,2.983342823e-07,6.062656440000001e-07
22,21.99993896484375,0.00048232627159999997,2.990908655e-07,6.119793568999999e-07
23,22.999969482421875,0.0004822870075,2.9909085979999997e-07,6.108779472999999e-07
24,23.99993896484375,0.00048272106500000004,2.9897725539999997e-07,6.174659859e-07
25,24.99993896484375,0.0004813311796,2.993021411e-07,6.158422536e-07
26,25.999908447265625,0.0004817398382,2.9911356879999997e-07,6.208020011e-07
27,26.99993896484375,0.00048221082240000005,2.993862182e-07,6.204977183e-07
28,27.99993896484375,0.00048229856769999995,2.9968385029999994e-07,6.204522947e-07
29,28.999908447265625,0.00048263562769999997,2.564840455e-07,5.40285413e-07
30,29.99993896484375,0.00048240475889999994,2.979389421e-07,5.999864584000001e-07
31,30.99993896484375,0.00048132657269999996,2.9823885950000005e-07,5.957216273e-07
32,31.999908447265625,0.00048210463420000004,2.987977608e-07,5.899533958e-07
33,32.99993896484375,0.00048212770200000007,2.988727459e-07,5.868694528999999e-07
34,33.999908447265625,0.000482397835,2.985137742e-07,5.717744215000001e-07
35,34.999908447265625,0.0004821900598,2.782952377e-07,5.311198265e-07
36,35.999908447265625,0.00048167517820000004,2.9849104799999996e-07,5.743951192e-07
37,36.9998779296875,0.00048154358819999996,2.9867962589999997e-07,5.567725054e-07
38,37.999908447265625,0.0004818621993,2.983092941e-07,5.433988804e-07
39,38.999908447265625,0.00048154129180000006,2.990908427e-07,5.350417667e-07
40,39.9998779296875,0.00048191992989999997,2.982252199e-07,5.290260333e-07
41,40.999908447265625,0.0004819453171,2.98166151e-07,5.243682892e-07
42,41.9998779296875,0.00048248326060000004,2.982456636e-07,5.217203521000001e-07
43,42.9998779296875,0.0004823493539,2.9821613639999997e-07,5.225015628e-07
44,43.999908447265625,0.0004819222349,2.99131753e-07,5.283083965e-07
45,44.9998779296875,0.0004803661051,2.987182511e-07,5.365315188e-07
46,45.9998779296875,0.00048012138580000004,2.9861372460000003e-07,5.459537021e-07
47,46.999908447265625,0.0004810633749,2.9855692689999994e-07,5.549943580000001e-07
48,47.9998779296875,0.0004808255646,2.9842288990000003e-07,5.701938335e-07
49,48.9998779296875,0.0004812457716,2.9886593050000004e-07,5.936913909000001e-07
50,49.999847412109375,0.0004810310345,2.9882957630000005e-07,6.176204123999998e-07
51,50.9998779296875,0.0004814581539,2.9897497610000006e-07,6.448945498999999e-07
52,51.9998779296875,0.0004816636443,2.9901813430000006e-07,6.756319068e-07
53,52.999847412109375,0.0004817606096,2.990022495e-07,7.079952412e-07
54,53.9998779296875,0.00048096408419999996,2.995316208e-07,7.565822442e-07
55,54.9998779296875,0.00048063623829999996,2.9867279909999997e-07,8.138011879e-07
56,55.999847412109375,0.00048023220420000004,2.9929307469999995e-07,8.621974302000001e-07
57,56.999847412109375,0.0004807124203,2.98497858e-07,9.134573817e-07
58,57.99981689453125,0.0004813381092999999,2.9913629199999996e-07,9.523519794e-07
59,58.999847412109375,0.00048102180580000006,2.9917945579999995e-07,1.025182894e-06
60,59.999847412109375,0.00048048617009999997,2.993566823e-07,1.0831501289999999e-06
61,60.99981689453125,0.00048049539609999997,2.9945663589999996e-07,1.158685233e-06
62,61.9998779296875,0.0004802922224,2.9854557229999997e-07,1.2218932980000001e-06
63,62.999847412109375,0.00048033379420000003,2.991067589e-07,1.289088743e-06
64,63.99981689453125,0.0004803522664,2.992271704e-07,1.3641453960000001e-06
65,64.99984741210938,0.0004801329254000001,2.996156753e-07,1.435214506e-06
66,65.99981689453125,0.00048042384139999997,2.993725757e-07,1.4983769810000002e-06
67,66.9998779296875,0.0004806939654999999,2.9911584830000003e-07,1.5613115460000002e-06
68,67.99984741210938,0.0004803845804,2.991135744e-07,1.619643376e-06
69,68.99981689453125,0.00048052310599999996,2.9917264610000004e-07,1.6808006190000003e-06
70,69.99984741210938,0.0004804446129,2.994407368e-07,1.7325701390000001e-06
